#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type"
"238568","238063","rr. nuclei rubri","branches to red nucleus","A12.2.07.020","",""
"238576","238063","rr. cruris cerebri","branches to crus cerebri","A12.2.07.021","",""
"238584","238025","arteria cerebri anterior","anterior cerebral artery","A12.2.07.022","",""
"238592","238584","pars precommunicalis","precommunicating part","A12.2.07.023","",""
"238602","238592","aa. centrales anteromediales","anteromedial central arteries","A12.2.07.024","",""
"238615","238602","aa. striatae mediales proximales","proximal medial striate arteries","A12.2.07.025","",""
"238628","238602","a. supraoptica","supraoptic artery","A12.2.07.026","",""
"238631","238602","aa. perforantes anteriores","anterior perforating arteries","A12.2.07.027","",""
"238644","238602","aa. preopticae","preoptic arteries","A12.2.07.028","",""
"238653","239169","a. communicans anterior","anterior communicating artery","A12.2.07.029","",""
"238666","238602","a. suprachiasmatica","suprachiasmatic artery","A12.2.07.030","",""
"238677","238602","a. commissuralis mediana","median commissural artery","A12.2.07.031","",""
"238689","238602","a. callosa mediana","median callosal artery","A12.2.07.032","",""
"238690","238584","pars postcommunicalis","postcommunicating part","A12.2.07.033","",""
"238703","238690","a. striata medialis distalis","distal medial striate artery","A12.2.07.034","",""
"238716","238690","a. frontobasalis medialis","medial frontobasal artery","A12.2.07.035","",""
"238727","238690","a. polaris frontalis","polar frontal artery","A12.2.07.036","",""
"238734","238690","a. callosomarginalis","callosomarginal artery","A12.2.07.037","",""
"238742","238734","r. frontalis anteromedialis","anteromedial frontal branch","A12.2.07.038","",""
"238750","238734","r. frontalis intermediomedialis","intermediomedial frontal branch","A12.2.07.039","",""
"238769","238734","r. frontalis posteromedialis","posteromedial frontal branch","A12.2.07.040","",""
"238775","238734","r. cingularis","cingular branch","A12.2.07.041","",""
"238788","238734","rr. paracentrales","paracentral branches","A12.2.07.042","",""
"238791","238690","a. pericallosa","pericallosal artery","A12.2.07.043","",""
"238809","238791","rr. precuneales","precuneal branches","A12.2.07.044","",""
"238814","238791","rr. parietooccipitales","parieto-occipital branches","A12.2.07.045","",""
"238823","238025","arteria cerebri media","middle cerebral artery","A12.2.07.046","",""
"238838","238823","pars sphenoidalis","sphenoid part","A12.2.07.047","",""
"238846","238838","aa. centrales anterolaterales","anterolateral central arteries","A12.2.07.048","",""
"238851","238846","rr. proximales laterales striati","proximal lateral striate branches","A12.2.07.049","",""
"238867","238846","rr. distales laterales striati","distal lateral striate branches","A12.2.07.050","",""
"238872","238838","a. polaris temporalis","polar temporal artery","A12.2.07.051","",""
"238880","238838","a. temporalis anterior","anterior temporal artery","A12.2.07.052","",""
"238895","238823","pars insularis","insular part","A12.2.07.053","",""
"238907","238895","aa. insulares","insular arteries","A12.2.07.054","",""
"238910","238823","rr. terminales inferiores","inferior terminal branches","A12.2.07.055","",""
"238929","238910","r. temporalis anterior","anterior temporal branch","A12.2.07.056","",""
"238932","238910","r. temporalis medius","middle temporal branch","A12.2.07.057","",""
"238941","238910","r. temporalis posterior","posterior temporal branch","A12.2.07.058","",""
"238955","238910","r. temporooccipitalis","temporo-occipital branch","A12.2.07.059","",""
"238964","238910","r. gyri angularis","branch to angular gyrus","A12.2.07.060","",""
"238978","238823","rr. terminales superiores","superior terminal branches","A12.2.07.061","",""
"238986","238978","a. frontobasalis lateralis","lateral frontobasal artery","A12.2.07.062","",""
"238993","238978","a. prefrontalis","prefrontal artery","A12.2.07.063","",""
"239004","238978","a. sulci precentralis","artery of precentral sulcus","A12.2.07.064","",""
"239012","238978","a. sulci centralis","artery of central sulcus","A12.2.07.065","",""
"239020","238978","a. sulci postcentralis","artery of postcentral sulcus","A12.2.07.066","",""
"239036","238978","a. parietalis anterior","anterior parietal artery","A12.2.07.067","",""
"239048","238978","a. parietalis posterior","posterior parietal artery","A12.2.07.068","",""
"239057","238058","aa. centrales posteromediales","posteromedial central arteries","A12.2.07.069","",""
"239061","239057","rr. anteriores","anterior branches","A12.2.07.070","",""
"239073","239057","rr. posteriores","posterior branches","A12.2.07.071","",""
"239085","238058","r. chiasmaticus","chiasmatic branch","A12.2.07.072","",""
"239099","238058","aa. tuberis cinerei","arteries of tuber cinereum","A12.2.07.073","",""
"239103","239099","rr. mediales","medial branches","A12.2.07.074","",""
"239116","239099","rr. laterales","lateral branches","A12.2.07.075","",""
"239127","238058","a. thalamotuberalis","thalamotuberal artery","A12.2.07.076","",""
"239134","238058","r. hypothalamicus","hypothalamic branch","A12.2.07.077","",""
"239142","238058","aa. mammillares","mammillary arteries","A12.2.07.078","",""
"239150","238058","r. nervi oculomotorii","branch to oculomotor nerve","A12.2.07.079","",""
"239169","238379","circulus arteriosus cerebri","cerebral arterial circle","A12.2.07.080","",""
"239175","238379","a. basilaris","basilar artery","A12.2.07.081","",""
"239188","239175","a. cerebri posterior","posterior cerebral artery","A12.2.07.082","",""
"239191","239188","pars precommunicalis","precommunicating part","A12.2.07.083","",""
"239209","239191","aa. centrales posteromediales","posteromedial central arteries","A12.2.07.084","",""
"239214","239191","aa. circumferentiales breves","short circumferential arteries","A12.2.07.085","",""
"239223","239191","a. thalami perforans","thalamoperforating artery","A12.2.07.086","",""
"239238","239191","a. collicularis","collicular artery","A12.2.07.087","",""
"239246","239188","pars postcommunicalis","postcommunicating part","A12.2.07.088","",""
"239251","239246","aa. centrales posterolaterales","posterolateral central arteries","A12.2.07.089","",""
"239267","239246","a. thalamogeniculata","thalamogeniculate artery","A12.2.07.090","",""
"239272","239246","rr. choroidei posteriores mediales","posterior medial choroidal branches","A12.2.07.091","",""
"239280","239246","rr. choroidei posteriores laterales","posterior lateral choroidal branches","A12.2.07.092","",""
"239295","239246","rr. pedunculares","peduncular branches","A12.2.07.093","",""
"239307","239188","a. occipitalis lateralis","lateral occipital artery","A12.2.07.094","",""
"239310","239307","rr. temporales anteriores","anterior temporal branches","A12.2.07.095","",""
"239329","239307","rr. temporales intermedii","intermediate temporal branches","A12.2.07.096","",""
"239332","239307","rr. temporales posteriores","posterior temporal branches","A12.2.07.097","",""
"239341","239188","a. occipitalis medialis","medial occipital artery","A12.2.07.098","",""
"239355","239341","r. dorsalis corporis callosi","dorsal branch to corpus callosum","A12.2.07.099","",""
"239364","239341","r. parietalis","parietal branch","A12.2.07.100","",""
"239378","239341","r. parietooccipitalis","parieto-occipital branch","A12.2.07.101","",""
"239386","239341","r. calcarinus","calcarine branch","A12.2.07.102","",""
"239393","239341","r. occipitotemporalis","occipitotemporal branch","A12.2.07.103","",""
"239406","238838","a. uncalis","uncal artery","A12.2.07.104","",""
"239411","238791","rr. paracentrales","paracentral branches","A12.2.07.105","",""
"239422","238653","aa. centrales anteromediales","anteromedial central arteries","A12.2.07.106","",""
"239433","236894","arteria subclavia","subclavian artery","A12.2.08.001","",""
"239440","239433","arteria vertebralis","vertebral artery","A12.2.08.002","",""
"239454","239440","pars prevertebralis","prevertebral part","A12.2.08.003","",""
"239465","239440","pars transversaria","cervical part","A12.2.08.004","",""
"239479","239465","rr. spinales","spinal branches","A12.2.08.005","",""
"239487","239479","rr. radiculares","radicular branches","A12.2.08.006","",""
"239498","239479","a. medullaris segmentalis","segmental medullary artery","A12.2.08.007","",""
"239501","239465","rr. musculares","muscular branches","A12.2.08.008","",""
"239517","239440","pars atlantica","atlantic part","A12.2.08.009","",""
"239525","239440","pars intracranialis","intracranial part","A12.2.08.010","",""
"239530","239525","rr. meningei","meningeal branches","A12.2.08.011","",""
"239549","239525","a. inferior posterior cerebelli","posterior inferior cerebellar artery","A12.2.08.012","",""
"239558","239549","a. spinalis posterior","posterior spinal artery","A12.2.08.013","",""
"239563","239549","r. tonsillae cerebelli","cerebellar tonsillar branch","A12.2.08.014","",""
"239574","239549","r. choroideus ventriculi quarti","choroidal branch to fourth ventricle","A12.2.08.015","",""
"239582","239525","a. spinalis anterior","anterior spinal artery","A12.2.08.016","",""
"239596","239525","rr. medullares mediales","medial medullary branches","A12.2.08.017","",""
"239605","239525","rr. medullares laterales","lateral medullary branches","A12.2.08.018","",""
"239618","239175","a. inferior anterior cerebelli","anterior inferior cerebellar artery","A12.2.08.019","",""
"239626","239618","a. labyrinthi","labyrinthine artery","A12.2.08.020","",""
"239639","239175","aa. pontis","pontine arteries","A12.2.08.021","",""
"239647","239639","rr. mediales","medial branches","A12.2.08.022","",""
"239652","239639","rr. laterales","lateral branches","A12.2.08.023","",""
"239660","239175","aa. mesencephalicae","mesencephalic arteries","A12.2.08.024","",""
"239671","239175","a. superior cerebelli","superior cerebellar artery","A12.2.08.025","",""
"239683","239671","r. medialis","medial branch","A12.2.08.026","",""
"239694","239683","a. vermis superior","superior vermian branch","A12.2.08.027","",""
"239708","239671","r. lateralis","lateral branch","A12.2.08.028","",""
"239719","239433","arteria thoracica interna","internal thoracic artery","A12.2.08.029","",""
"239724","239719","rr. mediastinales","mediastinal branches","A12.2.08.030","",""
"239735","239719","rr. thymici","thymic branches","A12.2.08.031","",""
"239743","239719","rr. bronchiales","bronchial branches","A12.2.08.032","",""
"239756","239719","rr. tracheales","tracheal branches","A12.2.08.033","",""
"239762","239719","a. pericardiacophrenica","pericardiacophrenic artery","A12.2.08.034","",""
"239770","239719","rr. sternales","sternal branches","A12.2.08.035","",""
"239781","239719","rr. perforantes","perforating branches","A12.2.08.036","",""
"239797","239781","rr. mammarii mediales","medial mammary branches","A12.2.08.037","",""
"239802","239719","r. costalis lateralis","lateral costal branch","A12.2.08.038","",""
"239815","239719","rr. intercostales anteriores","anterior intercostal branches","A12.2.08.039","",""
"239828","239719","a. musculophrenica","musculophrenic artery","A12.2.08.040","",""
"239831","239719","a. epigastrica superior","superior epigastric artery","A12.2.08.041","",""
"239844","239433","truncus thyrocervicalis","thyrocervical trunk","A12.2.08.042","",""
"239853","239844","a. thyroidea inferior","inferior thyroid artery","A12.2.08.043","",""
"239866","239853","a. laryngea inferior","inferior laryngeal artery","A12.2.08.044","",""
"239877","239853","rr. glandulares","glandular branches","A12.2.08.045","",""
"239889","239853","rr. pharyngeales","pharyngeal branches","A12.2.08.046","",""
"239890","239853","rr. oesophageales","oesophageal branches","A12.2.08.047","",""
"239900","239853","rr. tracheales","tracheal branches","A12.2.08.048","",""
"239913","239844","a. cervicalis ascendens","ascending cervical artery","A12.2.08.049","",""
"239921","239913","rr. spinales","spinal branches","A12.2.08.050","",""
"239937","239844","a. suprascapularis","suprascapular artery","A12.2.08.051","",""
"239945","239937","r. acromialis","acromial branch","A12.2.08.052","",""
"239959","239844","a. transversa colli","transverse cervical artery","A12.2.08.053","",""
"239968","239959","r. superficialis","superficial cervical artery","A12.2.08.054","",""
"239976","239968","r. ascendens","ascending branch","A12.2.08.055","",""
"239984","239968","r. descendens","descending branch","A12.2.08.056","",""
"239992","239959","r. profundus","deep branch","A12.2.08.057","",""
"240009","239844","a. dorsalis scapulae","dorsal scapular artery","A12.2.08.058","",""
"240014","239433","truncus costocervicalis","costocervical trunk","A12.2.08.059","",""
"240023","240014","a. cervicalis profunda","deep cervical artery","A12.2.08.060","",""
"240038","240014","a. intercostalis suprema","supreme intercostal artery","A12.2.08.061","",""
"240046","240038","a. intercostalis posterior prima","first posterior intercostal artery","A12.2.08.062","",""
"240051","240038","a. intercostalis posterior secunda","second posterior intercostal artery","A12.2.08.063","",""
