#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type","en","en_Syns","en_GB","en_GB_Syns","la","la_Syns","de","de_Syns","fr","fr_Syns","it","it_Syns","nl","nl_Syns","pl","pl_Syns","pt","pt_Syns","zh","zh_Syns","es","es_Syns"
"124803","124782","Caput profundum pronatoris teretis","Deep head of pronator teres","A04.6.02.027","2480","B","","Deep head of pronator teres","Ulnar head of pronator teres","Deep head of pronator teres","Ulnar head of pronator teres","Caput profundum pronatoris teretis","Caput ulnare pronatoris teretis","","","","","","","","","","","","","","","",""
"124816","124774","Flexor radialis carpi","Flexor carpi radialis","A04.6.02.028","2481","B","","Flexor carpi radialis","Flexor carpi radialis muscle","Flexor carpi radialis","Flexor carpi radialis muscle","Flexor radialis carpi","Musculus flexor carpi radialis","","","","","","","","","","","","","","","",""
"124827","124774","Musculus palmaris longus","Palmaris longus muscle","A04.6.02.029","2482","B","","Palmaris longus muscle","","Palmaris longus muscle","","Musculus palmaris longus","","","","","","","","","","","","","","","","",""
"124834","124774","Flexor ulnaris carpi","Flexor carpi ulnaris","A04.6.02.030","2483","B","","Flexor carpi ulnaris","Flexor carpi ulnaris muscle","Flexor carpi ulnaris","Flexor carpi ulnaris muscle","Flexor ulnaris carpi","Musculus flexor carpi ulnaris","","","","","","","","","","","","","","","",""
"124842","124834","Caput humerale flexoris ulnaris carpi","Humeral head of flexor carpi ulnaris","A04.6.02.031","2484","B","","Humeral head of flexor carpi ulnaris","","Humeral head of flexor carpi ulnaris","","Caput humerale flexoris ulnaris carpi","","","","","","","","","","","","","","","","",""
"124850","124834","Caput ulnare flexoris ulnaris carpi","Ulnar head of flexor carpi ulnaris","A04.6.02.032","2485","B","","Ulnar head of flexor carpi ulnaris","","Ulnar head of flexor carpi ulnaris","","Caput ulnare flexoris ulnaris carpi","","","","","","","","","","","","","","","","",""
"124869","124774","Flexor superficialis digitorum","Flexor digitorum superficialis","A04.6.02.033","2486","B","","Flexor digitorum superficialis","Flexor digitorum superficialis muscle; Flexor digitorum sublimis","Flexor digitorum superficialis","Flexor digitorum superficialis muscle; Flexor digitorum sublimis","Flexor superficialis digitorum","Musculus flexor digitorum superficialis","","","","","","","","","","","","","","","",""
"124875","124869","Caput humeroulnare flexoris superficialis digitorum","Humeroulnar head of flexor digitorum superficialis","A04.6.02.034","2487","B","","Humeroulnar head of flexor digitorum superficialis","","Humero-ulnar head of flexor digitorum superficialis","","Caput humeroulnare flexoris superficialis digitorum","","","","","","","","","","","","","","","","",""
"124888","124869","Caput radiale flexoris superficialis digitorum","Radial head of flexor digitorum superficialis","A04.6.02.035","2488","B","","Radial head of flexor digitorum superficialis","","Radial head of flexor digitorum superficialis","","Caput radiale flexoris superficialis digitorum","","","","","","","","","","","","","","","","",""
"124891","124774","Tendo flexorius communis","Common flexor tendon","","2489","B","","Common flexor tendon","","Common flexor tendon","","Tendo flexorius communis","","","","","","","","","","","","","","","","",""
"124902","124763","Pars profunda compartimenti anterioris antebrachii","Deep part of anterior compartment of forearm","A04.6.01.006","2490","B","G","Deep part of anterior compartment of forearm","","Deep part of anterior compartment of forearm","","Pars profunda compartimenti anterioris antebrachii","","","","","","","","","","","","","","","","",""
"124915","124902","Flexor profundus digitorum","Flexor digitorum profundus","A04.6.02.036","2491","B","","Flexor digitorum profundus","Flexor digitorum profundus muscle","Flexor digitorum profundus","Flexor digitorum profundus muscle","Flexor profundus digitorum","Musculus flexor digitorum profundus","","","","","","","","","","","","","","","",""
"124928","124902","Flexor longus pollicis","Flexor pollicis longus","A04.6.02.037","2492","B","","Flexor pollicis longus","Flexor pollicis longus muscle","Flexor pollicis longus","Flexor pollicis longus muscle","Flexor longus pollicis","Musculus flexor pollicis longus","","","","","","","","","","","","","","","",""
"124931","124902","Pronator quadratus","Pronator quadratus","A04.6.02.038","2493","B","","Pronator quadratus","Pronator quadratus muscle","Pronator quadratus","Pronator quadratus muscle","Pronator quadratus","Musculus pronator quadratus","","","","","","","","","","","","","","","",""
"124944","124495","Compartimentum posterius antebrachii","Posterior compartment of forearm","A04.6.01.007","2494","B","G","Posterior compartment of forearm","Extensor compartment of forearm","Posterior compartment of forearm","Extensor compartment of forearm","Compartimentum posterius antebrachii","Compartimentum extensorium antebrachii","","","","","","","","","","","","","","","",""
"124953","124944","Pars superficialis compartimenti posterioris antebrachii","Superficial part of posterior compartment of forearm","A04.1.04.003","2495","B","G","Superficial part of posterior compartment of forearm","","Superficial part of posterior compartment of forearm","","Pars superficialis compartimenti posterioris antebrachii","","","","","","","","","","","","","","","","",""
"124966","124953","Musculus brachioradialis","Brachioradialis muscle","A04.6.02.039","2496","B","","Brachioradialis muscle","","Brachioradialis muscle","","Musculus brachioradialis","","","","","","","","","","","","","","","","",""
"124977","124953","Extensor radialis longus carpi","Extensor carpi radialis longus","A04.6.02.040","2497","B","","Extensor carpi radialis longus","Extensor carpi radialis longus muscle","Extensor carpi radialis longus","Extensor carpi radialis longus muscle","Extensor radialis longus carpi","Musculus extensor carpi radialis longus","","","","","","","","","","","","","","","",""
"124989","124953","Tendo extensorius communis","Common extensor tendon","","2498","B","","Common extensor tendon","","Common extensor tendon","","Tendo extensorius communis","","","","","","","","","","","","","","","","",""
"124990","124953","Extensor radialis brevis carpi","Extensor carpi radialis brevis","A04.6.02.041","2499","B","","Extensor carpi radialis brevis","Extensor carpi radialis brevis muscle","Extensor carpi radialis brevis","Extensor carpi radialis brevis muscle","Extensor radialis brevis carpi","Musculus extensor carpi radialis brevis","","","","","","","","","","","","","","","",""
"125000","124953","Extensor digitorum","Extensor digitorum","A04.6.02.042","2500","B","","Extensor digitorum","Extensor digitorum muscle","Extensor digitorum","Extensor digitorum muscle","Extensor digitorum","Musculus extensor digitorum","","","","","","","","","","","","","","","",""
"125013","125000","Conexus intertendinei","Intertendinous connections","A04.6.02.043","2501","B","","Intertendinous connections","","Intertendinous connections","","Conexus intertendinei","Connexus intertendinei","","","","","","","","","","","","","","","",""
"125021","125000","Aponeurosis extensoria manus","Extensor expansion of hand","","2502","B","","Extensor expansion of hand","Dorsal digital expansion","Extensor expansion of hand","Dorsal digital expansion","Aponeurosis extensoria manus","","","","","","","","","","","","","","","","",""
"125037","125021","Cucullus extensorius","Extensor hood","","2503","B","","Extensor hood","","Extensor hood","","Cucullus extensorius","","","","","","","","","","","","","","","","",""
"125045","125021","Fasciculus centralis aponeurosis extensoriae manus","Central band of extensor expansion of hand","","2504","B","","Central band of extensor expansion of hand","","Central band of extensor expansion of hand","","Fasciculus centralis aponeurosis extensoriae manus","","","","","","","","","","","","","","","","",""
"125059","125021","Fasciculi collaterales aponeurosis extensoriae manus","Collateral bands of extensor expansion of hand","","2505","B","","Collateral bands of extensor expansion of hand","","Collateral bands of extensor expansion of hand","","Fasciculi collaterales aponeurosis extensoriae manus","","","","","","","","","","","","","","","","",""
"125068","124953","Extensor digiti minimi","Extensor digiti minimi","A04.6.02.044","2506","B","","Extensor digiti minimi","Extensor digiti minimi muscle","","Extensor digiti minimi muscle","Extensor digiti minimi","Musculus extensor digiti minimi          extensor digiti minimi","","","","","","","","","","","","","","","",""
"125076","124953","Extensor ulnaris carpi","Extensor carpi ulnaris","A04.6.02.045","2507","B","","Extensor carpi ulnaris","Extensor carpi ulnaris muscle","Extensor carpi ulnaris","Extensor carpi ulnaris muscle","Extensor ulnaris carpi","Musculus extensor carpi ulnaris","","","","","","","","","","","","","","","",""
"125084","125076","Caput humerale extensoris ulnaris carpi","Humeral head of extensor carpi ulnaris","A04.6.02.046","2508","B","","Humeral head of extensor carpi ulnaris","","Humeral head of extensor carpi ulnaris","","Caput humerale extensoris ulnaris carpi","","","","","","","","","","","","","","","","",""
"125092","125076","Caput ulnare extensoris ulnaris carpi","Ulnar head of extensor carpi ulnaris","A04.6.02.047","2509","B","","Ulnar head of extensor carpi ulnaris","","Ulnar head of extensor carpi ulnaris","","Caput ulnare extensoris ulnaris carpi","","","","","","","","","","","","","","","","",""
"125101","124953","Musculus anconeus","Anconeus muscle","A04.6.02.023","2510","B","","Anconeus muscle","","Anconeus muscle","","Musculus anconeus","","","","","","","","","","","","","","","","",""
"125117","124944","Pars profunda compartimenti posterioris antebrachii","Deep part of posterior compartment of forearm","A04.1.03.016","2511","B","G","Deep part of posterior compartment of forearm","","Deep part of posterior compartment of forearm","","Pars profunda compartimenti posterioris antebrachii","","","","","","","","","","","","","","","","",""
"125125","125117","Supinator","Supinator","A04.0.00.026","2512","B","","Supinator","Supinator muscle","Supinator","Supinator muscle","Supinator","Musculus supinator","","","","","","","","","","","","","","","",""
"125130","125125","Caput humerale supinatoris","Humeral head of supinator","","2513","B","","Humeral head of supinator","","Humeral head of supinator","","Caput humerale supinatoris","","","","","","","","","","","","","","","","",""
"125149","125125","Caput ulnare supinatoris","Ulnar head of supinator","","2514","B","","Ulnar head of supinator","","Ulnar head of supinator","","Caput ulnare supinatoris","","","","","","","","","","","","","","","","",""
"125158","125117","Extensor indicis","Extensor indicis","A04.6.02.052","2515","B","","Extensor indicis","Extensor indicis muscle","Extensor indicis","Extensor indicis muscle","Extensor indicis","Musculus extensor indicis","","","","","","","","","","","","","","","",""
"125163","125117","Extensor longus pollicis","Extensor pollicis longus","A04.6.02.051","2516","B","","Extensor pollicis longus","Extensor pollicis longus muscle","Extensor pollicis longus","Extensor pollicis longus muscle","Extensor longus pollicis","Musculus extensor pollicis longus","","","","","","","","","","","","","","","",""
"125174","125117","Abductor longus pollicis","Abductor pollicis longus","A04.6.02.049","2517","B","","Abductor pollicis longus","Abductor pollicis longus muscle","Abductor pollicis longus","Abductor pollicis longus muscle","Abductor longus pollicis","Musculus abductor pollicis longus","","","","","","","","","","","","","","","",""
"125182","125117","Extensor brevis pollicis","Extensor pollicis brevis","A04.6.02.050","2518","B","","Extensor pollicis brevis","Extensor pollicis brevis muscle","Extensor pollicis brevis","Extensor pollicis brevis muscle","Extensor brevis pollicis","Musculus extensor pollicis brevis","","","","","","","","","","","","","","","",""
"125196","124495","Musculi manus","Muscles of hand","","2519","B","G","Muscles of hand","","Muscles of hand","","Musculi manus","","","","","","","","","","","","","","","","",""
