#"Status","Id","Translation","Synonyms"
"N","110916","",""
"N","110927","",""
"N","110934","",""
"N","110942","",""
"N","110950","",""
"N","110969","",""
"N","110975","",""
"N","110988","",""
"N","110991","",""
"N","111004","",""
"N","111012","",""
"N","111020","",""
"N","111036","",""
"N","111048","",""
"N","111057","",""
"N","111061","",""
"N","111073","",""
"N","111085","",""
"N","111099","",""
"N","111103","",""
"N","111116","",""
"N","111127","",""
"N","111134","",""
"N","111142","",""
"N","111150","",""
"N","111169","",""
"N","111175","",""
"N","111188","",""
"N","111191","",""
"N","111209","",""
"N","111214","",""
"N","111223","",""
"N","111238","",""
"N","111246","",""
"N","111251","",""
"N","111267","",""
"N","111272","",""
"N","111280","",""
"N","111295","",""
"N","111307","",""
"N","111310","",""
"N","111329","",""
"N","111332","",""
"N","111341","",""
"N","111355","",""
"N","111364","",""
"N","111378","",""
"N","111386","",""
"N","111393","",""
"N","111406","",""
"N","111411","",""
"N","111422","",""
"N","111433","",""
"N","111440","",""
"N","111454","",""
"N","111465","",""
"N","111479","",""
"N","111487","",""
"N","111498","",""
"N","111501","",""
"N","111517","",""
"N","111525","",""
"N","111530","",""
"N","111549","",""
"N","111558","",""
"N","111563","",""
"N","111574","",""
"N","111582","",""
"N","111596","",""
"N","111605","",""
"N","111618","",""
"N","111626","",""
"N","111639","",""
"N","111647","",""
"N","111652","",""
"N","111660","",""
"N","111671","",""
"N","111683","",""
"N","111694","",""
"N","111708","",""
"N","111719","",""
"N","111724","",""
"N","111735","",""
"N","111743","",""
"N","111756","",""
"N","111762","",""
"N","111770","",""
"N","111781","",""
"N","111797","",""
"N","111802","",""
"N","111815","",""
"N","111828","",""
"N","111831","",""
"N","111844","",""
"N","111853","",""
"N","111866","",""
"N","111877","",""
"N","111889","",""
"N","111890","",""
"N","111900","",""
"N","111913","",""
"N","111921","",""
"N","111937","",""
"N","111945","",""
"N","111959","",""
"N","111968","",""
"N","111976","",""
"N","111984","",""
"N","111992","",""
"N","112005","",""
"N","112018","",""
"N","112026","",""
"N","112039","",""
"N","112047","",""
"N","112052","",""
"N","112060","",""
"N","112071","",""
"N","112083","",""
"N","112094","",""
"N","112107","",""
"N","112110","",""
"N","112129","",""
"N","112132","",""
"N","112141","",""
"N","112155","",""
"N","112164","",""
"N","112178","",""
"N","112186","",""
"N","112193","",""
"N","112204","",""
"N","112212","",""
"N","112220","",""
"N","112236","",""
"N","112248","",""
"N","112257","",""
"N","112261","",""
"N","112273","",""
"N","112285","",""
"N","112299","",""
"N","112301","",""
"N","112317","",""
"N","112325","",""
"N","112330","",""
"N","112349","",""
"N","112358","",""
"N","112363","",""
"N","112374","",""
"N","112382","",""
"N","112396","",""
"N","112400","",""
"N","112413","",""
"N","112421","",""
"N","112437","",""
"N","112445","",""
"N","112459","",""
"N","112468","",""
"N","112476","",""
"N","112484","",""
"N","112492","",""
"N","112506","",""
"N","112511","",""
"N","112522","",""
"N","112533","",""
"N","112540","",""
"N","112554","",""
"N","112565","",""
"N","112579","",""
"N","112587","",""
"N","112598","",""
"N","112603","",""
"N","112616","",""
"N","112627","",""
"N","112634","",""
"N","112642","",""
"N","112650","",""
"N","112669","",""
"N","112675","",""
"N","112688","",""
"N","112691","",""
"N","112702","",""
"N","112715","",""
"N","112728","",""
"N","112731","",""
"N","112744","",""
"N","112753","",""
"N","112766","",""
"N","112777","",""
"N","112789","",""
"N","112790","",""
"N","112808","",""
"N","112819","",""
"N","112824","",""
"N","112835","",""
"N","112843","",""
"N","112856","",""
"N","112862","",""
"N","112870","",""
"N","112881","",""
"N","112897","",""
"N","112909","",""
"N","112914","",""
"N","112923","",""
"N","112938","",""
"N","112946","",""
"N","112951","",""
"N","112967","",""
"N","112972","",""
"N","112980","",""
"N","112995","",""
"N","113001","",""
"N","113017","",""
"N","113025","",""
"N","113030","",""
"N","113049","",""
"N","113058","",""
"N","113063","",""
"N","113074","",""
"N","113082","",""
"N","113096","",""
"N","113105","",""
"N","113118","",""
"N","113126","",""
"N","113139","",""
"N","113147","",""
"N","113152","",""
"N","113160","",""
"N","113171","",""
"N","113183","",""
"N","113194","",""
"N","113208","",""
"N","113219","",""
"N","113224","",""
"N","113235","",""
"N","113243","",""
"N","113256","",""
"N","113262","",""
"N","113270","",""
"N","113281","",""
"N","113297","",""
"N","113306","",""
"N","113311","",""
"N","113322","",""
"N","113333","",""
"N","113340","",""
"N","113354","",""
"N","113365","",""
"N","113379","",""
"N","113387","",""
"N","113398","",""
"N","113404","",""
"N","113412","",""
"N","113420","",""
"N","113436","",""
"N","113448","",""
"N","113457","",""
"N","113461","",""
"N","113473","",""
"N","113485","",""
"N","113499","",""
"N","113500","",""
"N","113513","",""
"N","113521","",""
"N","113537","",""
"N","113545","",""
"N","113559","",""
"N","113568","",""
"N","113576","",""
"N","113584","",""
"N","113592","",""
"N","113602","",""
"N","113615","",""
"N","113628","",""
"N","113631","",""
"N","113644","",""
"N","113653","",""
"N","113666","",""
"N","113677","",""
"N","113689","",""
"N","113690","",""
"N","113703","",""
"N","113716","",""
"N","113727","",""
"N","113734","",""
"N","113742","",""
"N","113750","",""
"N","113769","",""
"N","113775","",""
"N","113788","",""
"N","113791","",""
"N","113809","",""
"N","113814","",""
"N","113823","",""
"N","113838","",""
"N","113846","",""
"N","113851","",""
"N","113867","",""
"N","113872","",""
"N","113880","",""
"N","113895","",""
"N","113907","",""
"N","113910","",""
"N","113929","",""
"N","113932","",""
"N","113941","",""
"N","113955","",""
"N","113964","",""
"N","113978","",""
"N","113986","",""
"N","113993","",""
"N","114007","",""
"N","114010","",""
"N","114029","",""
"N","114032","",""
"N","114041","",""
"N","114055","",""
"N","114064","",""
"N","114078","",""
"N","114086","",""
"N","114093","",""
"N","114108","",""
"N","114119","",""
"N","114124","",""
"N","114135","",""
"N","114143","",""
"N","114156","",""
"N","114162","",""
"N","114170","",""
"N","114181","",""
"N","114197","",""
"N","114203","",""
"N","114216","",""
"N","114227","",""
"N","114234","",""
"N","114242","",""
"N","114250","",""
"N","114269","",""
"N","114275","",""
"N","114288","",""
"N","114291","",""
"N","114300","",""
"N","114313","",""
"N","114321","",""
"N","114337","",""
"N","114345","",""
"N","114359","",""
"N","114368","",""
"N","114376","",""
"N","114384","",""
"N","114392","",""
"N","114402","",""
"N","114415","",""
"N","114428","",""
"N","114431","",""
"N","114444","",""
"N","114453","",""
"N","114466","",""
"N","114477","",""
"N","114489","",""
"N","114490","",""
"N","114509","",""
"N","114514","",""
"N","114523","",""
"N","114538","",""
"N","114546","",""
"N","114551","",""
"N","114567","",""
"N","114572","",""
"N","114580","",""
"N","114595","",""
"N","114601","",""
"N","114617","",""
"N","114625","",""
"N","114630","",""
"N","114649","",""
"N","114658","",""
"N","114663","",""
"N","114674","",""
"N","114682","",""
"N","114696","",""
"N","114706","",""
"N","114711","",""
"N","114722","",""
"N","114733","",""
"N","114740","",""
"N","114754","",""
"N","114765","",""
"N","114779","",""
"N","114787","",""
"N","114798","",""
"N","114804","",""
"N","114812","",""
"N","114820","",""
"N","114836","",""
"N","114848","",""
"N","114857","",""
"N","114861","",""
"N","114873","",""
"N","114885","",""
"N","114899","",""
"N","114905","",""
"N","114918","",""
"N","114926","",""
"N","114939","",""
"N","114947","",""
"N","114952","",""
"N","114960","",""
"N","114971","",""
"N","114983","",""
"N","114994","",""
"N","115003","",""
"N","115016","",""
"N","115027","",""
"N","115034","",""
"N","115042","",""
"N","115050","",""
"N","115069","",""
"N","115075","",""
"N","115088","",""
"N","115091","",""
"N","115109","",""
"N","115114","",""
"N","115123","",""
"N","115138","",""
"N","115146","",""
"N","115151","",""
"N","115167","",""
"N","115172","",""
"N","115180","",""
"N","115195","",""
"N","115205","",""
"N","115218","",""
"N","115226","",""
"N","115239","",""
"N","115247","",""
"N","115252","",""
"N","115260","",""
"N","115271","",""
"N","115283","",""
"N","115294","",""
"N","115302","",""
"N","115315","",""
"N","115328","",""
"N","115331","",""
"N","115344","",""
"N","115353","",""
"N","115366","",""
"N","115377","",""
"N","115389","",""
"N","115390","",""
"N","115408","",""
"N","115419","",""
"N","115424","",""
"N","115435","",""
"N","115443","",""
